State_Name,District_Name,Block_Name,Panchayat_Name,Village_Name,Habitation_Name,Quality_Parameter,Year
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,MASNRIYA THAR KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,MEGHWALON KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,VIRANIYA,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,DNADNALON KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,JETSINGH JODHSINGH KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,SIYALE AREA,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,BHABHUT SINGH KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,SAPO KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,BUPHSINGH KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,MEGHWAL & SUTHAR KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,SANWANT SINGH KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,KANOJIRON KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,KHUMJIRON KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,PHATE SINGH KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,RAM SINGH KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,PARTAP SINGH KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,PARBHUJIRO KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KUI INDA,KALYAN SINGH RAJPUT KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KETOOHEMA,KETU HEMA,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KETOOHEMA,RAJPUROHIT ROOP SINGH KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KETOOHEMA,KALYAN SINGH SHOBH SINGH KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KETOOHEMA,51-52  MILE KE BEECH,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KETOOHEMA,SHAITAN SINGH KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KETOOHEMA,MAGTIRO KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KETOOHEMA,SIMRATH SINGH KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KETOOHEMA,GOPAL SINGH KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KETOOHEMA,DOLIYON KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KETOOHEMA,JETUNGO KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,KUI INDA,KETOOHEMA,BANJEERO KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,GOPALSAR,GOPALSAR,GOPALSAR,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,GOPALSAR,GOPALSAR,LAWARON KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,GOPALSAR,GOPALSAR,MEGHWAL JOGARAM KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,GOPALSAR,GOPALSAR,"GAON TALIYA, BHAKRI KE PASWLI DHANI",Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,GOPALSAR,GOPALSAR,PANDITON KA BAS BABA KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,GOPALSAR,GOPALSAR,NIMBON KA GAON FANTA,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,GOPALSAR,GOPALSAR,NANU SINGH BHEERJI SINGH KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,GOPALSAR,GOPALSAR,MEGHWALON BAU KD,Salinity,01-04-12
RAJASTHAN,JODHPUR,BALESAR,GOPALSAR,GOPALSAR,BALI KD,Salinity,01-04-12
ORISSA,PURI,SATYABADI,DUGAL,DUGALA,DUGAL PROPER,Iron,01-04-12
ORISSA,PURI,SATYABADI,DUGAL,DUGALA,BRAHAMAN SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,DUGAL,DUGALA,HARIJANA SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,SRI RAMA CHANDRA PUR,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,BHUTA PADA,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,MADHITALA,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,NARAKODI GORADA,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,MUDULI SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,HOTA SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,HARICHANDIPUR,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,MUDULI SAHI2,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,HANDITALA BHOI SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,BHULA PADA JENA SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,BHUTA PADA(HARIJAN SAHI),Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,HARICHANDIPUR DOMA SAHI 2,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,TIKI BALI SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,MATHA SAHI ROUTRAY SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,CHOURIA MUDULI SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,NUA GAON PUROHITPUR (JENA SAHI),Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,NAHALA HARIJAN SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,SRI RAMA CHANDRA PUR,SRIRAM CHANDRAPUR,DOMALIA MAJHI SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,KADUA,BADAHARISANKARPUR,BADA HARISANKAR PUR PROPER,Iron,01-04-12
ORISSA,PURI,SATYABADI,KADUA,BADAHARISANKARPUR,PART 2,Iron,01-04-12
ORISSA,PURI,SATYABADI,KADUA,BHATAPUR,BHATAPUR PROPER,Iron,01-04-12
ORISSA,PURI,SATYABADI,KADUA,BHATAPUR,BILA SAHI2,Iron,01-04-12
ORISSA,PURI,SATYABADI,KADUA,BARALA,BARALA PROPER,Iron,01-04-12
ORISSA,PURI,SATYABADI,KADUA,BARALA,PANDA SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,KADUA,CHANAGORADA,CHANA GORADA PROPER,Iron,01-04-12
ORISSA,PURI,SATYABADI,KADUA,KADUA,KADUA PROPER,Iron,01-04-12
ORISSA,PURI,SATYABADI,KADUA,KADUA,TALA PATNA,Iron,01-04-12
ORISSA,PURI,SATYABADI,KADUA,KADUA,PARIDA SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,KADUA,KADUA,TALA PATNA MALLIKA SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,KADUA,KADUA,PROPER,Iron,01-04-12
ORISSA,PURI,SATYABADI,KETAKI PATNA,ALANDAPADA,ALANDAPADA-I,Iron,01-04-12
ORISSA,PURI,SATYABADI,KETAKI PATNA,KETAKIPATNA,KETAKI PATNA PROPER,Iron,01-04-12
ORISSA,PURI,SATYABADI,KETAKI PATNA,PADAMPUR,BADA TOTA BRAHAMNA SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,KETAKI PATNA,PADAMPUR,THAKURANI SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,KETAKI PATNA,PADAMPUR,SAMEIPUR BEHERA SAHI,Iron,01-04-12
ORISSA,PURI,SATYABADI,KETAKI PATNA,PADAMPUR,RUDRAPUR BRAHAMNA SAHI,Iron,01-04-12
ORISSA,BARGARH,BARGARH,KHUNTAPALI,KHUNTPALI,GANGIATIKRA,Iron,01-04-12
ORISSA,BARGARH,BARGARH,BARDOL,BARDOL,PIPLIPALI,Iron,01-04-12
ORISSA,BARGARH,BARGARH,CHAKARKEND,CHAKARKEND,SASTUPALI,Iron,01-04-12
ORISSA,BARGARH,BARGARH,GUDESIRA,HALDIPALI,HALDIPALI,Iron,01-04-12
ORISSA,BARGARH,BARGARH,TALSIRAGIDA,TALSIRGIDA,PODHAPALI,Iron,01-04-12
ORISSA,BARGARH,BARGARH,BIRMAL,BIRMAL,BIRMAL,Iron,01-04-12
ORISSA,BARGARH,BARGARH,BIRMAL,PODMUNDA,PODMUNDA,Iron,01-04-12
ORISSA,BARGARH,BARGARH,N.JAMPALI,KURLA,JAYANTITIKRA,Iron,01-04-12
ORISSA,BARGARH,BARGARH,GOVINDPUR,GOBINDPUR,RANGADIHI,Iron,01-04-12
ORISSA,BARGARH,BARGARH,GOVINDPUR,SALEPALI,SALEPALI,Iron,01-04-12
ORISSA,BARGARH,BARGARH,TUMGAON,TUMGAON,TUMGAON,Iron,01-04-12
ORISSA,BARGARH,BARGARH,TUMGAON,LAUNSARA,LAUNSARA,Iron,01-04-12
ORISSA,BARGARH,BARGARH,GAISIMA,GAISAMA,GAISIMA,Iron,01-04-12
ORISSA,BARGARH,BARAPALI,AGALPUR,TENTELPALI,TENTELPALI,Iron,01-04-12
ORISSA,BARGARH,BARAPALI,TINIKANI,TINIKANI,TINIKANI,Fluoride,01-04-12
ORISSA,BARGARH,BARAPALI,TINIKANI,DHANGERPALI,DHANGERPALI,Iron,01-04-12
ORISSA,BARGARH,BARAPALI,MAHADA,RABANGUDA,RAVANGUDA,Iron,01-04-12
ORISSA,BARGARH,BARAPALI,BHATIGAON,BHATIGAON,BHATIGAON,Iron,01-04-12
ORISSA,BARGARH,BARAPALI,KHEMESARA,TINGIPALI,TINGIPALI,Iron,01-04-12
ORISSA,BARGARH,BARAPALI,KATAPALI,KATAPALI,KATAPALI,Iron,01-04-12
ORISSA,BARGARH,BARAPALI,KATAPALI,BANJIPALI,BANJIPALI,Iron,01-04-12
ORISSA,BARGARH,BARAPALI,GOPAIPALI,GOPAIPALI,GOPAIPALI,Iron,01-04-12
ORISSA,BARGARH,BARAPALI,KUMBHARI,KUMBHARI,BADAPALI,Iron,01-04-12
ORISSA,BARGARH,BARAPALI,KUMBHARI,KUMBHARI,SAMALAIPADAR,Iron,01-04-12
ORISSA,BARGARH,BARAPALI,KAINSIR,BARANGPALI,BARANGPALI,Iron,01-04-12
ORISSA,BARGARH,BARAPALI,PATKULUNDA,BURKEL,BURKEL,Iron,01-04-12
ORISSA,BARGARH,BARAPALI,PATKULUNDA,LATAKERA,LATAKERA,Iron,01-04-12
ORISSA,BARGARH,BHEDEN,RUSUDA,DHATUKPALI,MAHALAKATA,Iron,01-04-12
ORISSA,BARGARH,BHEDEN,RUSUDA,GHICHAPALI,GHICHAPALI,Iron,01-04-12
RAJASTHAN,BARMER,BARMER,GAGRIYA,MADROP KA PAR,MANDROOP KA PAR,Salinity,01-04-12
RAJASTHAN,BARMER,BARMER,GAGRIYA,VIRDHA KA PAR,VIRDH KA PAR,Salinity,01-04-12
RAJASTHAN,BARMER,BARMER,GAGRIYA,VIRDHA KA PAR,HAZI HEDAR KI DHANI,Salinity,01-04-12
RAJASTHAN,BARMER,BARMER,KANTAL KA PAR,PABUSARIYA,PABUSARIYA,Salinity,01-04-12
RAJASTHAN,BARMER,BARMER,KANTAL KA PAR,PABUSARIYA,RAHIMANIYO KI DHANI,Salinity,01-04-12
RAJASTHAN,BARMER,BARMER,KANTAL KA PAR,PABUSARIYA,VAJIRO KI DHANI,Salinity,01-04-12
RAJASTHAN,BARMER,BARMER,KANTAL KA PAR,PABUSARIYA,JATO KI DHANI,Salinity,01-04-12
RAJASTHAN,BARMER,BARMER,KANTAL KA PAR,PABUSARIYA,ROOPANIYO KI DHANI,Salinity,01-04-12
RAJASTHAN,BARMER,BARMER,KANTAL KA PAR,PABUSARIYA,DOSU KI DHANI,Salinity,01-04-12
RAJASTHAN,BARMER,BARMER,KANTAL KA PAR,SUJAWAL KA PAR,SUJAVAL KA PAR,Salinity,01-04-12
RAJASTHAN,BARMER,BARMER,KANTAL KA PAR,SUJAWAL KA PAR,SAFI & MATODA KI DHANI,Salinity,01-04-12
RAJASTHAN,BARMER,BARMER,KANTAL KA PAR,SUJAWAL KA PAR,SUBHAN KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SAM,SAGRARAM KI DHANI,NAGODAR KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SAM,BHUWANA,BHUWANA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SAM,MATUWO KI BASTI,MATWON KI BASTI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SAM,GANGA,GANGA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,MANGALIYAWAS,MANGLIYAWAS,MANGALIYAWAS,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,MANGALIYAWAS,MANGLIYAWAS,SHADIK BHIL KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SIYAMBER,SIYAMBAR,SIYAMBER,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SIYAMBER,SIYAMBAR,BHEELO KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SIYAMBER,SIYAMBAR,MOHD. KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SIYAMBER,SIYAMBAR,GAFOOR KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SIYAMBER,SIYAMBAR,KAYAM KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHUIYALA,ALAM KA GAON,ALAM KA GAON,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHUIYALA,ALAM KA GAON,KASAM KHAN DK,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,HABOUR,KUCHHARI,KUCHARI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,HABOUR,KUCHHARI,GAFOOR KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,HABOUR,KUCHHARI,DILAWAR KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,HABOUR,KUCHHARI,BAGGU KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,HABOUR,HABUR,HABUR,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SONU,SONU,SONU,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SONU,SONU,SADE  KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,DAMODRA,DOOJASAR,DUJASAR,Fluoride,01-04-12
RAJASTHAN,JAISALMER,SAM,DAMODRA,DAMODARA,DAMODRA,Fluoride,01-04-12
RAJASTHAN,JAISALMER,SAM,DAMODRA,DAMODARA,PUJARAM S/O DHANARAM KI DHANI,Fluoride,01-04-12
RAJASTHAN,JAISALMER,SAM,DAMODRA,MEGWALON KI DHANI,MEGHWALO KD,Fluoride,01-04-12
RAJASTHAN,JAISALMER,SAM,KANOI,SALKHA,SALKHA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KANOI,SALKHA,RAN SINGH KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KANOI,KESHUON KI BASTI,KESUON KI BASTI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KANOI,KESHUON KI BASTI,HEDAR KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KANOI,KESHUON KI BASTI,JAGAN KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KANOI,SIYALON KI BASTI,SIYALO KI BASTI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KANOI,SIYALON KI BASTI,ABDUL KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KANOI,SIYALON KI BASTI,PEERU KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KANOI,KANOI,KANOI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,DHANANA,DHANANA,DHANANA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,DHANANA,RAHOON KA PAR,RAHOO  KA PAR,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,DHANANA,RAHOON KA PAR,BIRDAPAR KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,DHANANA,RAHOON KA PAR,LALE KI BASTI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,LOONAR,SAMEJA PAR,SAMEJON KA PAR,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,LOONAR,SAMEJA PAR,MURAD K DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,LOONAR,DABRI,DABRI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,LOONAR,DABRI,GAJUO KI DABRI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,LOONAR,DABRI,AMHED KA PAR,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,LOONAR,UKRALAPAR,UKRALA PAR,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,LOONAR,LAMBAPAR,LAMBAPAR,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,LOONAR,LAMBAPAR,BAMBRO KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,LOONAR,LUNAR,LOONAR,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,LOONAR,GUNJANGARH,GUNJANGARH,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,LOONAR,GUNJANGARH,RATAN SINGH KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,BIDA,MEHBOOB KA PAR,MEHBOOB KA PAR,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,BIDA,MEHBOOB KA PAR,RAMDHAN KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,BIDA,NEEMBA,NEEMBA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,BIDA,BEEDA,BIDA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,BIDA,KORIYA,KORIYA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,BIDA,FALEDI,FALEDI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,BIDA,FALEDI,PARTANAIYON KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,BIDA,FALEDI,MEERWALI KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,BIDA,FALEDI,LELAI KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,BIDA,FALEDI,KHIDRANIYON KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,BIDA,FALEDI,DHADHA KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,BIDA,MASURIYA,MOOSRIYA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SIPLA,JAMARA,JAMDA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SIPLA,DHULIYA,DHULIYA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SIPLA,SIPALA,SIPLA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SIPLA,SIPALA,BHILO KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SIPLA,KUMBHAR KOTHA,KUBHAR KOTHA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,SIPLA,KUMBHAR KOTHA,BHILO KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,DEDHA,KHABHA,KHABHA,Fluoride,01-04-12
RAJASTHAN,JAISALMER,SAM,DEDHA,KHABHA,KHABIYA,Fluoride,01-04-12
RAJASTHAN,JAISALMER,SAM,DEDHA,DEDHA,DEDHA,Fluoride,01-04-12
RAJASTHAN,JAISALMER,SAM,DEDHA,DEDHA,BHOJANIYO KI DHANI,Fluoride,01-04-12
RAJASTHAN,JAISALMER,SAM,DEDHA,JAJIYA,JAJIYA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHURI,BARANA,BARNA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHURI,TEJASI,TEJSI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHURI,TEJASI,DAESAR KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHURI,TEJASI,MODI CHARDI KA DAIR,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHURI,MANERI,MANERI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHURI,MANERI,CHAVRATHAL,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHURI,MANERI,MAG SINGH KA TALA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHURI,KHOOHARI,KHOORI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHURI,KHOOHARI,PANJI KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHURI,DHOBA,DHOBA,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHURI,DHOBA,RATDIYAO KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHURI,DHOBA,NEEM KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHURI,DHOBA,JEVRAJ KI DHANI,Salinity,01-04-12
RAJASTHAN,JAISALMER,SAM,KHURI,DHOBA,MAGRA KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,DHADHOTA,CHEEWLI,CHIWLI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,DHADHOTA,AJWA,KUMARON KI DHANI,Fluoride,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,DHADHOTA,AJWA,NATHON KI DHANI,Fluoride,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,BAJWAS,BAJWAS,KADWA KI DHANI,Fluoride,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,BAJWAS,BAJWAS,PINARO KI DHANI,Fluoride,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,BAJWAS,BAJWAS,KONA PEDIWAL KI DHANI,Fluoride,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,BAJWAS,BAJWAS,HANUMANSAGAR,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,BAJWAS,BEESAS,RADO KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,BAJWAS,BEESAS,RINWA KI DHANI,Fluoride,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,BAJWAS,BHERWAS,BHERWAS,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,BAJWAS,PALRI KADWAN,PALRI KADWAN,Fluoride,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,TAPARWARA,TAPARWARA,GODARO KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,TAPARWARA,TAPARWARA,SUMARO KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,TAPARWARA,TAPARWARA,TALEEH KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,TAPARWARA,NIMBOLA,RATNA RAM KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,NETIYAS,ROJAS,ROJAS,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,NETIYAS,ROJAS,KUMARO KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,NETIYAS,SEETAWAT,KHEDA KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,NETIYAS,SEETAWAT,MALIYO KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,RID,RID,KUDIYO KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,RID,RID,SANIYO KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,RID,RID,GADWALO KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,RID,RID,DHIMDA BERA,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,RID,RID,NADA BERA KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,RID,RID,BADODA KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,RID,KULIYANA,KULIYANA,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,RID,KULIYANA,BHAMBIYO KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,KUNDARI,KUNDRI,CHHABA KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,KUNDARI,KUNDRI,SARNO KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,KUNDARI,BANDA HERA,BHANDERA,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,KUNDARI,MINDAKIYA,MINDAKIYA,Fluoride,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,KUNDARI,MINDAKIYA,BHERUDHADA,Fluoride,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,PEEH,PEEH,MALIYO KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,PEEH,PEEH,JANGA KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,PEEH,PEEH,KASWA KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,PEEH,PEEH,TIWLI KI DHANI,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,PEEH,PEEH,BAKTAWARPURA,Salinity,01-04-12
RAJASTHAN,NAGAUR,PARBATSAR,PEEH,PEEH,PINARO KI DHANI,Salinity,01-04-12
